STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,Source_Station_ID,Source_Country_Name,Source_Station_Name
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1964,0.0,,0.0, ,253,I,175,I,0,G,1,G,0,G,5,G,0,G,-0.6,"G,0730, ",83.0," ,I,0402, ",22.3,"G,0203, ",-0.6,"G,0730",,,,,,,,,2906.0," ,I",10.9,G,13.7,G,8.1,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1965,,,,,270,I,179,I,0,G,0,G,0,G,8,G,0,G,0.8,"G,0610, ",147.0," ,I,0420, ",23.3,"G,1209, ",,,,,,,2443.5,5.0,2443.5,G,3221.0," ,I",11.2,G,13.9,G,8.5,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1966,15.3,,15.3,G,259,I,182,I,0,G,1,G,0,G,15,G,0,G,0.0,"G,0823, ",151.0," ,I,1020, ",25.4,"G,0206, ",,,0.0,"G,0823",,,2375.1,1.0,2375.1,G,2899.0," ,I",11.5,G,14.3,G,8.7,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1967,,,,,252,I,186,I,0,G,2,G,0,G,9,G,0,G,-2.7,"G,0829, ",107.0," ,I,0825, ",23.6,"G,0209, ",,,-2.7,"G,0829",-2.7,"G,0829",,,,,3206.0," ,I",11.0,G,13.9,G,8.1,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1968,,,,,265,I,180,I,0,G,0,G,0,G,22,G,0,G,1.0,"G,0725, ",140.0," ,I,0423, ",25.7,"G,0201, ",,,,,,,,,,,2551.0," ,I",11.8,G,14.4,G,9.2,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1970,,,,,257,I,185,I,0,G,1,G,0,G,12,G,0,G,-0.9,"G,0720, ",131.0," ,I,0201, ",23.4,"G,0116, ",-0.9,"G,0720",,,,,,,,,3579.0," ,I",11.6,G,14.3,G,8.8,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1971,,,,,243,I,170,I,0,G,0,G,0,G,7,G,0,G,0.2,"G,0830, ",88.0," ,I,0226, ",22.8,"G,1223, ",,,,,,,,,,,2974.0," ,I",11.5,G,14.2,G,8.8,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1972,,,,,263,I,187,I,0,G,0,G,0,G,8,G,0,G,1.0,"G,0830, ",108.0," ,I,1128, ",24.7,"G,0303, ",,,,,,,,,,,3303.0," ,I",11.5,G,14.3,G,8.8,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1973,,,,,230,I,160,I,0,G,0,G,0,G,11,G,0,G,0.9,"G,0717, ",189.0," ,I,0318, ",25.0,"G,0126, ",,,,,,,,,,,2953.0," ,I",11.5,G,14.1,G,8.9,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
SHM00068906,"GOUGH ISLAND, SH",-40.35,-9.883,54.0,1974,16.9,,16.9,G,250,I,172,I,0,G,0,G,0,G,13,G,0,G,2.0,"G,0729, ",80.0," ,I,0917, ",24.0,"G,0209, ",,,,,,,2186.4,4.0,2186.4,G,2888.0," ,I",12.1,G,14.6,G,9.6,G,SHM00068906,Saint Helena [United Kingdom],GOUGH ISLAND
