STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,Source_Station_ID,Source_Country_Name,Source_Station_Name
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1991,1057.0,,1057.0,s,112.0,s,75.0,s,0.0,s,17.0,s,2,s,164,s,29,s,-7.7,"s,1229, ",157.9," ,s,0702, ",36.5,"s,0725, ",-2.7,"s,1227",-0.6,"s,0224",-2.8,"s,0109",,,,,1532.9," ,s",16.4,s,19.4,s,13.3,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1992,998.5,,998.5,s,103.0,s,66.0,s,0.0,s,19.0,s,0,s,176,s,26,s,-2.8,"s,0201, ",79.9," ,s,0831, ",37.5,"s,0729, ",-0.6,"s,1121",-2.3,"s,0224",-2.3,"s,0224",1702.4,4.0,1702.4,s,868.9," ,s",16.3,s,19.7,s,12.9,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1993,1001.3,,1001.3,s,126.0,s,82.0,s,0.0,s,30.0,s,1,s,174,s,21,s,-5.5,"s,0117, ",105.0," ,s,0802, ",36.5,"s,0712, ",-0.8,"s,1122",-0.7,"s,0302",-3.2,"s,0202",1749.3,3.0,1749.3,s,1351.6," ,s",16.3,s,19.5,s,13.0,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1994,1281.9,,1281.9,s,112.0,s,71.0,s,0.0,s,11.0,s,0,s,183,s,46,s,-2.4,"s,0124, ",88.5," ,s,0716, ",37.4,"s,0714, ",-0.7,"s,1222",-0.7,"s,0302",-2.4,"s,0124",1681.8,8.0,1681.8,s,917.0," ,s",17.6,s,20.7,s,14.6,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1995,1153.1,,1153.1,s,91.0,s,63.0,s,0.0,s,18.0,s,0,s,177,s,53,s,-4.5,"s,0205, ",68.4," ,s,0519, ",37.1,"s,0720, ",-0.1,"s,1124",-0.2,"s,0301",-2.7,"s,0206",1512.8,8.0,1512.8,s,1071.4," ,s",16.8,s,20.1,s,13.5,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1996,1170.0,,1170.0,s,104.0,s,71.0,s,0.0,s,21.0,s,0,s,187,s,27,s,-4.2,"s,0110, ",69.8," ,s,0625, ",35.8,"s,0721, ",-1.5,"s,1206",-1.3,"s,0228",-3.2,"s,0210",1844.6,6.0,1844.6,s,1022.9," ,s",16.6,s,19.8,s,13.5,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1997,1213.5,,1213.5,s,117.0,s,70.0,s,0.0,s,16.0,s,0,s,189,s,27,s,-3.2,"s,0102, ",135.2," ,s,0819, ",36.5,"s,0605, ",0.0,"s,1209",-1.4,"s,0217",-2.8,"s,0108",1586.6,6.0,1586.6,s,1175.5," ,s",17.3,s,20.3,s,14.2,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1998,1304.9,,1304.9,s,112.0,s,86.0,s,0.0,s,13.0,s,1,s,197,s,43,s,-4.4,"s,0119, ",64.2," ,s,0911, ",37.8,"s,0815, ",,,-0.2,"s,0322",-2.6,"s,0126",1516.8,8.0,1516.8,s,1136.9," ,s",18.1,s,21.1,s,15.1,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,1999,1016.5,,1016.5,s,108.0,s,78.0,s,0.0,s,12.0,s,0,s,180,s,12,s,-4.4,"s,1220, ",139.5," ,s,0630, ",35.4,"s,0910, ",-4.4,"s,1220",-0.9,"s,0220",-2.2,"s,0204",1339.1,1.0,1339.1,s,1435.6," ,s",17.0,s,19.9,s,14.1,s,CHM00058362,China,SHANGHAI
CHM00058362,"SHANGHAI, CH",31.4,121.467,4.0,2000,1250.7,,1250.7,s,118.0,s,71.0,s,0.0,s,13.0,s,1,s,190,s,28,s,-3.5,"s,0126, ",69.8," ,s,1002, ",37.7,"s,0722, ",,,-0.6,"s,0216",-2.4,"s,0209",1602.2,2.0,1602.2,s,1331.7," ,s",17.4,s,20.4,s,14.5,s,CHM00058362,China,SHANGHAI
